ID,Nombre,Clasificación,Proceso,Periodicidad,Sentido,Fórmula,Responsable,Fuente
417,Cumplimiento Plan Anual Vicerrectoría Financiera,✅,❌,✅,✅,⚠️,⚠️,Indicadores por CMI
418,Cumplimiento Plan Anual Vicerrectoría Académica,✅,❌,✅,✅,⚠️,⚠️,Indicadores por CMI
419,Cumplimiento Plan Anual Áreas sede Medellín 2023,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
420,Cumplimiento Plan Anual Gerencia de estrategia,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
421,Total Leads por canales de captación,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
422,Total conversión,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
423,Brand equity,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
424,Conocimiento espontaneo,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
425,Cumplimiento Leads Educación para la vida,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
426,Cumplimiento en la respuesta a solicitudes de comu,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
82,# de rutas diseñadas / #rutas implementadas,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
83,% de cumplimiento de implementación en cada eje,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
93,% avance plan de implementación,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
1,Innovación curricular,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
2,Plan Talento,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
3,Nuevo POLISIGS,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
4,Certificación SGA sede los Colores,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
5,Equidad de Genero,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
6,Portal Web Universitario,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
7,Data Lake Institucional,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
8,Catalogo de recursos virtuales,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
9,Monarca-Ecosistema Banner,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
10,Acreditación Institucional Sede Bogotá - Fase II -,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
11,Creación del Instituto de Educación para el trabaj,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
12,Creación del colegio de educación media virtual  -,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
13,Diseño del Modelo de Experiencia Institucional - F,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
14,Total Población,✅,✅,✅,❌,⚠️,⚠️,Indicadores por CMI
15,Plan anual Escuela De Ciencias Basicas,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
16,Plan anual Escuela De  Diseño,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
17,"Plan anual Escuela De Optimización, Infra Y Auto",✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
18,Plan anual Escuela TIC,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
19,Plan anual Escuela De Administración y competitivi,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
20,Plan anual Escuela De Contabilidad Internacional,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
21,Plan anual Escuela De Negocios Y Desarrollo Intern,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
22,"Plan anual Escuela De Comunicaciones, Artes Visual",✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
23,Plan anual Escuela De Educación E Innovación,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
24,Plan anual Escuela De Derecho Y Gobierno,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
25,Plan anual Escuela De Marketing Y Branding,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
26,"Plan anual Escuela De Psic, Talento Hum Y Soc",✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
27,Plan anual Vicerrectoría de crecimiento,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
28,Plan anual Vicerrectoría del estudiante,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
29,Plan anual Vicerrectoría financiera,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
30,Plan anual Vicerrectoría academica,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
31,Plan anual Gerencia de estrategia,✅,❌,✅,✅,⚠️,⚠️,Indicadores por CMI
32,Plan anual Gerencia de talento humano y desarrollo,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
33,Plan anual Gerencia de Medellín,✅,❌,✅,✅,⚠️,⚠️,Indicadores por CMI
34,Plan anual Secretaría General,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.1,Plan anual Gerencia de operaciones,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.2,Plan anual Gerencia de servicio y permanencia,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.10,Plan anual Gerencia de tecnologÍa e innovación dig,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.3,Plan anual BI y analitica,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.4,Plan anual Facultad registro y control,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.5,Plan anual Dirección de experiencia e inclusión,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.6,Plan anual Direccion bienestar universitario y hue,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
42,Plan anual Gerencia de matriculas,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
43,Plan anual Gerencia de mercadeo,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
44,Plan anual Dirección de contabilidad,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
45,Plan anual Dirección de infraestructura,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
46,Plan anual Dirección planeación financiera y tesor,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
47,Plan anual Dirección de relacionamiento de CSU,✅,❌,✅,✅,⚠️,⚠️,Indicadores por CMI
48,Plan anual Jefatura administrativa,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
49,Plan anual Jefatura de compras,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
418.1,Plan anual Dirección aseguramiento de la calidad,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
418.2,Plan anual Dirección investigación innovación y cr,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
418.3,Plan anual Dirección relaciones nacionales e inter,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
418.4,Plan anual Secretaria academica y de extensión,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
418.5,Plan anual Dirección  de docencia,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
418.6,Plan anual Dirección de currículo presencial y vir,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
418.7,Plan anual Facultad ingeniería diseño e innovación,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
418.8,Plan anual Facultad negocios gestión y sostenibili,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
418.9,Plan anual Facultad sociedad cultura y creatividad,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
59,Plan anual FNGS-ADMON Y COMP- ADM DE EMPRESAS,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
60,Plan anual FNGS-CONTABILID INTERN-CONTADURIA,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
61,Plan anual FSCC- DERECHO Y GOBIERNO-DERECHO,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
62,Plan anual FIDI-DISEÑO - DISEÑO GRAFICO,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
63,Plan anual FIDI-TIC -INGENIERIA DE SISTEMAS,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
64,Plan anual FIDI-OPINA-INGENIERIA INDUSTRIAL,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
65,Plan anual FNGS-NEG Y DLLO INTER-NEGOCIOS INTERNAC,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
66,"Plan anual FSCC- EST.PSIC,TH Y SOC- PSICOLOGIA",✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
67,Plan anual DIRECCIÓN DE MATRÍCULAS,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
75,Plan anual COORDINACIÓN COMERCIAL B2G,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
76,Plan anual JEFE DE SERVICIO,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
96,"Productos de investigación, innovación y creación",✅,✅,✅,❌,⚠️,⚠️,Indicadores por CMI
14.1,Estudiantes Presencial,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
14.2,Estudiantes Virtual,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
14.3,Estudiantes Pregrado,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
14.4,Estudiantes Posgrado,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
386.1,Total Ingresos B2B,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
386.2,Total Ingresos B2G,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
386.3,Otros ingresos (Cursos -Opciones de grado),✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 1,Total Estudiantes  Sede Medellín,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 1.1,Estudiante nuevos presencial pregrado,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 1.2,Estudiante nuevos presencial posgrado,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 1.3,Total estudiantes nuevos presencial Medellin ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 1.4,Estudiantes antiguos presencial Medellin ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 2,Total Estudiantes Pregrado nuevos y antiguos Medel,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 3,Estudiantes Postgrado antiguos,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 4,Total estudiantes Postgrado antiguos y nuevos Mede,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 2.1,Estudiantes virtuales pregrado nuevos ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 4.1,Estudiantes virtuales posgrado nuevos ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 2.2,Estudiantes virtuales pregrado antiguos - Medellín,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 4.2,Estudiantes virtuales posgrado antiguos - Medellín,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 5,Total Estudiantes virtuales antiguos-Antioquia,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 6,Ingresos Educación para la vida,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 7,Satisfacción NPS,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 8,Tasa de permanencia ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 9,Satisfacción SSI ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 10,Total ingresos sede,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 11,EBITDA sede,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 12,Ejecución Presupuestal ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 13,Eficiencia OPEX ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 14,Cumplimiento proyecto Certificación SGA - medellín,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 15,Cumplimiento del Plan Anual,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 16,Convenios con impacto en ingresos adicionales,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Med 17,Medición Clima organizacional Sede - Great Place t,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
10.1,Acreditación Institucional - Fase I,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
13.1,Diseño del Modelo de Experiencia Institucional - F,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
97,Lanzamiento de nuevos programas presencial,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
98,Lanzamiento de nuevos programas virtual,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
427,Consumo de Agua per Cápita Semestral,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
428,Consumo de Energía Eléctrica per Cápita Semestral,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
429,Generación de Residuos Sólidos per Cápita Semestra,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
430,Cumplimiento ingresos por matriculas,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
431,Gestión de casos de salud que impactan a los colab,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
432,Intervención a la gestión del riesgo de los colabo,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
433,Generación de Residuos Peligrosos per Cápita Semes,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
434,Generación de Residuos Peligroso Mensual,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
435,Disminución de la Generación de Residuos Peligroso,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
436,ANS documentos operativos,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.1,Nivel de Satisfacción Servicios Prestados - Planea,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.3,Nivel de Satisfacción Servicios Prestados - Servic,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
117,Nivel de Satisfacción Servicios Prestados - Gestió,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
109,Nivel de Satisfacción Servicios Prestados - Comuni,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.5,Nivel de Satisfacción Servicios Prestados - Admini,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.6,Nivel de Satisfacción Servicios Prestados - Contab,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.7,Nivel de Satisfacción Servicios Prestados - Tesore,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.8,Nivel de Satisfacción Servicios Prestados - Gestió,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
437,Nivel de Satisfacción Servicios Prestados - Gestió,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.9,Nivel de Satisfacción Servicios Prestados - Gestió,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.10,Nivel de Satisfacción Servicios Prestados - Centro,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.11,Nivel de Satisfacción Servicios Prestados - Desemp,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.15,Nivel de Satisfacción Servicios Prestados - Datos ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.12,Nivel de Satisfacción Servicios Prestados - Prácti,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.13,Nivel de Satisfacción Servicios Prestados - Formac,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
108.14,Nivel de Satisfacción Servicios Prestados - Regist,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
438,Seguimiento de asignación docente a NRC Pregrado-P,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
439,Disponibilidad de catálogo de asignaturas pregrado,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
440,Aseguramiento de matricula académica virtual,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
999,Presupuesto nomina docente,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
998,Renovaciones de Registro Calificado Radicadas en e,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
441,Cumplimiento a cronograma de proyectos 2024,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
442,Participación de docentes invitados en eventos aca,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
443,Participación de estudiantes invitados en eventos ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
444,CES Proceso de grados,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
445,Oportunidad Tiempos de respuesta solicitud de cert,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
446,Oportunidad Tiempos de respuesta homologaciones,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
447,Participación en actividades culturales,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
448,Participación en actividades de formación,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
449,Cumplimiento de planes de monitoreo en la gestión ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
450,Riesgos Materializados,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
451,% Participación de publicaciones positiva,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
452,Seguimiento a eventos internos y externos instituc,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
453,Número de cursos diseñados,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
454,Satisfacción de la calidad del contenido,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
455,ANS Diseño de contenidos virtuales,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
456,Impacto de campañas de Mailing,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
457,Apertura de enlaces en mensajes de texto,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
458,Visitas a Pagina Web,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
459,Número de publicaciones e historias,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
460,% de profesores (Contrato Indefinido- Fijo) impact,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
462,Nivel Esfuerzo Editorial,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
463,Cumplimiento de las acciones del Plan de mejoramie,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
464,Impacto en Redes Sociales por Tipo de Red Social,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
465,% de depuración histórico  SNIES,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
466,NPS Estudiantes,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
467,NPS Graduados,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
468,CES General,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
469,Cumplimiento Plan Anual Áreas sede Medellín,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
470,Cumplimiento plan anual Secretaria académica y de ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
471,Cumplimiento plan anual Gerencia de Talento Humano,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
472,Cobertura de Recolección de Variables ADA (Arquite,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
900,Experiencia Institucional - Fase 3- Hub de experie,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
901,Centro de Idiomas Fase I - Stand By,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
902,CREA Centro de Recursos y Experiencias para el apr,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
903,Migración modelo de transporte rotativo,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
904,Ecosistema E3,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
905,Habilidades Poderosas,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
906,Ser PRO,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
907,Cultura de una buena docencia,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
908,Proyecto Silver,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
473,Programas con alineación curricular,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-1,Valor académico agregado ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-2,Aporte relativo,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-3,N° Programas con nuevo modelo evaluativo implement,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-4,Programas en modalidad virtual y hibrida en 2025,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-5,Número de cursos  con microcertificación,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
11.1,Número de programas registrados en la SED,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-7,Número de estudiantes matriculados  IEDTH,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-8,Índice de Permanencia Docente (NPS),✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-9,Índice de Permanencia Administrativos (NPS),✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-10,Diseño del Gobierno de IT,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-11,Arquitectura de Microservicios,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-12,Smart Assistant,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-13,Optimización de procesos del ciclo de vida del est,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-14,Cumplimiento proyecto creación del centro de excel,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-15,ïndice de madurez analítica institucional y  por p,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
Prov-16,Desempeño de Modelos (Machine Learning - IA),✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
420.1,Plan anual SGC,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
420.2,Plan anual SGA,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
420.3,Plan anual Riesgos,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
420.4,Plan anual Auditoría,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
420.5,Plan anual Direccionamiento estratégico,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.7,Plan anual Director de gobierno digital,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.8,Plan anual Gerente de innovación y producto,✅,❌,✅,✅,⚠️,⚠️,Indicadores por CMI
415.9,Plan anual Dirección de desarrollo e innovación,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.14,Plan anual Director de operaciones IT,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.11,Plan anual Director de operaciones integrales,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.12,Plan anual Director de permanencia,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
415.13,Plan anual Director de servicio,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
484,Cumplimiento del Programa de la Cultura del Autocu,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
476,Programas con resultados de aprendizaje definidos,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
474,Programas con planes de estudios definidos por esc,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
525,Ingresos totales de educación para la vida ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
525.1,Total Ingresos B2B- B2C,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
525.2,Total Ingresos B2G ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
525.3,Total ingresos Opciones de grado,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
909,Acreditación Institucional  Fase III - Etapa de ev,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
910,"Fortalecimiento de la investigacion, la innovación",✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
911,Fortalecimiento de planta docente,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
912,Plataforma de gestión de la información curricular,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
913,Actualización de TRD y creación del Plan de gestió,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
914,ADN Poli,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
915,Gobierno de datos,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
916,Herramientas de Gestión para el mejoramiento conti,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
917,Ilumno Self Service S&P,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
918,Reingeniería de aplicaciones,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
919,SOPHIA Sistema de optimización y programación hora,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
920,Hubspot CRM,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
921,Prime,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
922,Proyecto de permanencia institucional,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
923,Centro Gastronómico,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
924,Modelo de seguimiento al graduado,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
925,Pricing,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
487,Número Impactados Talleres de formación,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
490,Nivel de Satisfacción Servicios Prestados - Planea,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
491,Nivel de Satisfacción Servicios Prestados - Gestió,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
492,Nivel de Satisfacción Servicios Prestados - Desemp,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
493,Nivel de Satisfacción Servicios Prestados - Gestió,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
494,Nivel de Satisfacción Servicios Prestados - Admini,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
495,Nivel de Satisfacción Servicios Prestados - Contab,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
496,Nivel de Satisfacción Servicios Prestados - Planea,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
498,Nivel de Satisfacción Servicios Prestados - Centro,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
499,Nivel de Satisfacción Servicios Prestados - Datos ,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
500,Nivel de Satisfacción Servicios Prestados -Servici,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
501,Nivel de Satisfacción Servicios Prestados -Gestión,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
502,Nivel de Satisfacción Servicios Prestados -Formaci,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
503,Nivel de Satisfacción Servicios Prestados -Gestión,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
504,Nivel de Satisfacción Servicios Prestados - LEI,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
505,Nivel de Satisfacción Servicios Prestados - Mercad,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
508,Nivel de Satisfacción Servicios Prestados - Diseño,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
522,Asignaturas o modulos con mecanismos de evaluación,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
527,Participación de Grupos de Interés en la construcc,✅,✅,✅,✅,⚠️,⚠️,Indicadores por CMI
